src,dst,weight
킵,하나은행,0.5905144214630127
이민,한국 음식,0.8263784050941467
이민,난생,0.7681867480278015
이민,결정,0.7661179304122925
이민,손주,0.7241034507751465
이민,안락사,0.7027755975723267
이민,축구선수,0.7023995518684387
이민,꽃등심,0.6968063116073608
이민,다이버,0.6946185827255249
이민,캬바쿠라,0.6870725750923157
이민,조두팔,0.6777713894844055
치에,야들,0.8071312308311462
치에,콤,0.7376884818077087
치에,왕새우,0.7302922606468201
치에,숯불,0.7107389569282532
치에,쫄면,0.710479736328125
치에,보쌈,0.7063164710998535
치에,두루치기,0.701103687286377
치에,닭발,0.6919097900390625
치에,로시,0.6881914734840393
치에,사운드,0.6823490858078003
오아시스,오스카,0.7010992169380188
오아시스,5번,0.6743072867393494
오아시스,9번,0.6561004519462585
오아시스,출국,0.6406603455543518
오아시스,욕지도,0.639449954032898
오아시스,정청래,0.6391986608505249
오아시스,1번,0.6362818479537964
오아시스,수화,0.6351889371871948
오아시스,신주,0.6274702548980713
오아시스,믿지,0.6190009713172913
참게,얼릭,0.7226085066795349
참게,합력,0.7110427618026733
참게,다구,0.67277991771698
참게,인제,0.6594642400741577
참게,한입만,0.6580337285995483
참게,다니고,0.6556345820426941
참게,도아,0.6495380997657776
참게,신촌,0.6469539403915405
참게,알잖아,0.6447852849960327
참게,문명,0.6405965089797974
주식회사,1201,0.6856684684753418
주식회사,왕자의 게임,0.6594261527061462
주식회사,신비,0.6578016877174377
주식회사,1008,0.6567509174346924
주식회사,놓지마정신줄,0.6563707590103149
주식회사,Lie,0.6550256013870239
주식회사,닝,0.6507492065429688
주식회사,옛능,0.6453292369842529
주식회사,욕지도,0.6451627016067505
주식회사,손아섭,0.6427885890007019
조작,판스프링,0.6665736436843872
조작,인증샷,0.6159158945083618
조작,外,0.6146795749664307
조작,스티브 유,0.6124521493911743
조작,해 일,0.6085087060928345
조작,심스,0.6028675436973572
조작,공무원,0.602369487285614
조작,수치,0.6021283268928528
조작,한국 남자,0.6008616089820862
조작,홍진,0.5987239480018616
굳이,태풍 바비,0.6184141039848328
굳이,한국 남자,0.6183611750602722
굳이,휘파람,0.5919835567474365
굳이,내 마음에 주단을 깔고,0.5882270932197571
굳이,시계,0.5804231762886047
굳이,9월 3일,0.5799428224563599
굳이,휘청,0.5760164260864258
굳이,김준호,0.5727589130401611
굳이,이스 1,0.5725329518318176
굳이,이재용,0.5723225474357605
수천,8000,0.6517647504806519
수천,이하,0.6508815884590149
수천,머글,0.6102192997932434
수천,숭어,0.598334789276123
수천,명의,0.5951040983200073
수천,야신,0.5838304758071899
수천,헤드,0.582635760307312
수천,붕어,0.5719782114028931
수천,전복,0.5718255639076233
수천,소중,0.5711500644683838
ㅇㄴ,빼빼로,0.6333433389663696
ㅇㄴ,빼빼로데이,0.6130262017250061
ㅇㄴ,김ㅋㅋ,0.6060968041419983
ㅇㄴ,럽게,0.5965044498443604
ㅇㄴ,심스,0.594481885433197
ㅇㄴ,젊은 꼰대,0.5937157273292542
ㅇㄴ,프로게이머,0.5920453667640686
ㅇㄴ,로맨스,0.5899701118469238
ㅇㄴ,사리곰탕,0.5892261862754822
ㅇㄴ,쪽,0.5856789946556091
new,Brawl,0.8614639639854431
new,days,0.8461979031562805
new,KS,0.8452320694923401
new,ONT,0.8330445885658264
new,DOW,0.8282423615455627
new,ACTS,0.8254595994949341
new,CO,0.8202813267707825
new,Pho,0.8196525573730469
new,MEET,0.819342851638794
new,Jimmy,0.8129107356071472
양념게장,백반,0.6606007218360901
양념게장,두리,0.6415107846260071
양념게장,소맥,0.6399956941604614
양념게장,열라면,0.6316304802894592
양념게장,공대생,0.6268109679222107
양념게장,천원,0.616311252117157
양념게장,막국수,0.6094465851783752
양념게장,돈스,0.6066716909408569
양념게장,치밥,0.6042435765266418
양념게장,게장,0.6034292578697205
파악,실체,0.6655299067497253
파악,의대생,0.6612988114356995
파악,시사본부,0.6542294025421143
파악,한강,0.5964179039001465
파악,실종,0.5949007868766785
파악,행렬,0.5884976983070374
파악,父,0.5876769423484802
파악,윤석열,0.576387345790863
파악,헬게이트,0.5689385533332825
파악,재판,0.5651844143867493
도하나,맡겨,0.826137363910675
도하나,김세정,0.8100728392601013
도하나,처리,0.7524868845939636
도하나,한텐,0.6679115891456604
도하나,해달,0.6583511829376221
도하나,절일,0.6538266539573669
도하나,시던,0.627922534942627
도하나,알림,0.6264573931694031
도하나,입학,0.6260730624198914
도하나,아효,0.6240106225013733
쓰리,콤보,0.708428680896759
쓰리,웃찾사,0.6427127122879028
쓰리,점령전,0.6243407726287842
쓰리,병무청장,0.6223251819610596
쓰리,불곰,0.6200443506240845
쓰리,전략가,0.6133270859718323
쓰리,사단,0.6093059778213501
쓰리,말티즈,0.6080622673034668
쓰리,치매,0.6003981828689575
쓰리,갈비뼈,0.5969142317771912
레게노,킵,0.9734059572219849
레게노,해가,0.874671995639801
레게노,테니스,0.8179324865341187
레게노,7th,0.656032383441925
레게노,거미라도 될 걸 그랬어,0.6324977278709412
레게노,Galaxy Unpacked,0.617915689945221
레게노,유언장,0.6174560785293579
레게노,다울,0.6056116819381714
레게노,일도,0.5946642160415649
레게노,유명인,0.5924575328826904
김대희,묵자,0.6807807087898254
김대희,숟가락,0.678987979888916
김대희,불곰,0.6622993350028992
김대희,문세윤,0.6502670645713806
김대희,무라,0.6374927163124084
김대희,그놈,0.6370275020599365
김대희,김준현,0.6319804191589355
김대희,공혁준,0.6186615824699402
김대희,7년,0.6116459369659424
김대희,입학,0.6112105250358582
꿈 ,조선소,0.8536454439163208
꿈 ,8000,0.6758226156234741
꿈 ,72,0.6299152374267578
꿈 ,춘호,0.6137055158615112
꿈 ,붕어,0.5791851878166199
꿈 ,합의,0.5777859091758728
꿈 ,포스트,0.5602238178253174
꿈 ,685,0.5541287064552307
꿈 ,말벌,0.549304723739624
꿈 ,위로,0.5483432412147522
시스템,의료,0.8847039937973022
시스템,붕괴,0.7232686877250671
시스템,행렬,0.716421902179718
시스템,귀국,0.715293824672699
시스템,아카데미 여우조연상,0.683647632598877
시스템,향년,0.6665557026863098
시스템,글로벌,0.6608097553253174
시스템,폭행,0.6600370407104492
시스템,영면,0.647717297077179
시스템,광화문 집회,0.6408836841583252
무실점,이닝,0.8919395804405212
무실점,툴,0.6535924077033997
무실점,애플워치,0.6501170992851257
무실점,황희찬,0.6334996819496155
무실점,라이언 메이슨,0.6333414316177368
무실점,셀타 비고,0.6246559619903564
무실점,번리,0.6204360127449036
무실점,아이패드 에어,0.6202898621559143
무실점,차저,0.6189528107643127
무실점,1996,0.617279052734375
Genesis,GV70,0.9369168877601624
Genesis,350,0.8983641862869263
Genesis,2022,0.892671525478363
Genesis,터보,0.8451231122016907
Genesis,AWD,0.8393768668174744
Genesis,가솔린,0.8216919898986816
Genesis,GDI,0.7967907786369324
Genesis,912,0.7731186151504517
Genesis,380,0.7612051367759705
Genesis,풀옵션,0.7603051066398621
구출,저하,0.742064893245697
구출,작전,0.6975594162940979
구출,의욕,0.6503519415855408
구출,후륜,0.6253085136413574
구출,나로,0.58645099401474
구출,Shock,0.5727824568748474
구출,아이스팩,0.5710656642913818
구출,쌍용,0.5644921660423279
구출,학원,0.564008355140686
구출,카라멜,0.5637824535369873
이동국,은퇴,0.63934326171875
이동국,재개발,0.5524409413337708
이동국,JP,0.5514103174209595
이동국,구르,0.5431588292121887
이동국,IDOL RADIO,0.5430749654769897
이동국,모조,0.5362474322319031
이동국,View,0.5340374112129211
이동국,영상통화,0.5337035655975342
이동국,비글즈,0.5329193472862244
이동국,국군,0.5322527885437012
쇼미더머니,우원재,0.7179903388023376
쇼미더머니,전후,0.6725466847419739
쇼미더머니,삼동,0.6226596832275391
쇼미더머니,아옳이,0.6180059313774109
쇼미더머니,러브하우스,0.6137256622314453
쇼미더머니,서주원,0.6105358004570007
쇼미더머니,BU,0.6099149584770203
쇼미더머니,뉴스현장,0.6082684993743896
쇼미더머니,보신각,0.6048211455345154
쇼미더머니,도사,0.603729248046875
웅장,술자리,0.7549552917480469
웅장,지헌,0.7170308232307434
웅장,해진,0.6697253584861755
웅장,가슴,0.6631357669830322
웅장,세상에 나쁜 개는 없다,0.6596152782440186
웅장,박시영,0.6476086378097534
웅장,인단,0.616263747215271
웅장,뜸,0.615222156047821
웅장,이형,0.6134876012802124
웅장,다크호스,0.6128945350646973
간의,흥삼,0.6379506587982178
간의,토모,0.6293562650680542
간의,목살,0.6292906403541565
간의,골든위크,0.622972309589386
간의,개행,0.607907772064209
간의,코스트코,0.6029065251350403
간의,진통,0.6014741659164429
간의,집순이,0.5980333089828491
간의,소소,0.5969458818435669
간의,LOG,0.592416524887085
투표,층,0.6689121127128601
투표,금발,0.6504396200180054
투표,노답,0.644182026386261
투표,대의,0.6372081637382507
투표,노란,0.6341028809547424
투표,삼동,0.6207834482192993
투표,400년,0.6180436611175537
투표,전세,0.6164335012435913
투표,도록,0.6127420663833618
투표,신호등,0.6111363768577576
소우주,208,0.8828551173210144
소우주,Bang Bang,0.8570740222930908
소우주,내 마음에 주단을 깔고,0.8402592539787292
소우주,Chitty Chitty,0.8287482261657715
소우주,휘파람,0.8162021636962891
소우주,425,0.767062246799469
소우주,라이벌전,0.7619047164916992
소우주,파이널,0.7618571519851685
소우주,Love poem,0.7598519921302795
소우주,113,0.7366080284118652
취급,무개념,0.7382726073265076
취급,이중생활,0.7269842028617859
취급,입학,0.7232764363288879
취급,똑똑,0.6868220567703247
취급,임주경,0.6788885593414307
취급,불곰,0.6432960629463196
취급,중국인,0.6357371211051941
취급,반전매력,0.6341693997383118
취급,양아치,0.6286970973014832
취급,헤드,0.6279115676879883
파맛 첵스 사건,이나즈마 일레븐,0.8741509914398193
파맛 첵스 사건,CNN,0.6784741878509521
파맛 첵스 사건,박은,0.6730988025665283
파맛 첵스 사건,인기투표,0.668936550617218
파맛 첵스 사건,로시니,0.617803156375885
파맛 첵스 사건,참사,0.6168099045753479
파맛 첵스 사건,렌,0.6091023683547974
파맛 첵스 사건,피셔,0.6071233749389648
파맛 첵스 사건,산후조리원,0.5917669534683228
파맛 첵스 사건,시위,0.5824431777000427
69,68,0.8497866988182068
69,74,0.8408726453781128
69,콜롬비아,0.7973562479019165
69,86,0.7828170657157898
69,71,0.7784624695777893
69,78,0.7701754570007324
69,106,0.7677529454231262
69,73,0.7390454411506653
69,공방,0.737038791179657
69,IZ,0.7368202209472656
빨간약,부음,0.8798065185546875
빨간약,기전,0.7017539143562317
빨간약,극장,0.6859607696533203
빨간약,맷돌,0.6358506083488464
빨간약,안함,0.6162495613098145
빨간약,흰,0.6112104058265686
빨간약,믹서기,0.6086130142211914
빨간약,동양,0.6069973707199097
빨간약,프레스티지,0.6038872003555298
빨간약,스트라스부르,0.5966013073921204
맡겨,도하나,0.8261373043060303
맡겨,김세정,0.7424682974815369
맡겨,해달,0.6859077215194702
맡겨,다쳐,0.6792823076248169
맡겨,알잖아,0.6538023352622986
맡겨,알림,0.6490554213523865
맡겨,처리,0.6455643773078918
맡겨,문명,0.6444081664085388
맡겨,설탕,0.6407533288002014
맡겨,절일,0.6398580074310303
익수,정제,0.716876745223999
익수,맷돌,0.713571310043335
익수,수동,0.7038768529891968
익수,서양,0.6978225708007812
익수,동양,0.6900535225868225
익수,탄수화물,0.678496241569519
익수,믹서기,0.656319797039032
익수,똥차,0.6439852714538574
익수,남한,0.6419870853424072
익수,프레스티지,0.6407720446586609
웬,무드등,0.6486808657646179
웬,건다,0.6298918128013611
웬,맹견,0.6131730079650879
웬,샾,0.6126490235328674
웬,90년,0.6105329394340515
웬,인류,0.6052138209342957
웬,비밀의 남자,0.6013233661651611
웬,꽃등심,0.6012759804725647
웬,아도,0.5969962477684021
웬,502,0.5954756140708923
겉바속촉,생선,0.7764118313789368
겉바속촉,절일,0.7395800948143005
겉바속촉,쪽파,0.7295836806297302
겉바속촉,감자전,0.7156789302825928
겉바속촉,육수,0.7130826711654663
겉바속촉,밑반찬,0.7125709652900696
겉바속촉,이도,0.6959663033485413
겉바속촉,팽이버섯,0.6598395109176636
겉바속촉,음식물 쓰레기,0.6403595805168152
겉바속촉,동치미,0.6308444738388062
DKTV,예언,0.8024099469184875
DKTV,Netflix,0.6528744697570801
DKTV,샌디에이고,0.6526366472244263
DKTV,스파,0.6376187801361084
DKTV,라이언 메이슨,0.6294504404067993
DKTV,무엇?,0.6229932904243469
DKTV,신차,0.6174474358558655
DKTV,디바제시카,0.616619348526001
DKTV,의류,0.6124655604362488
DKTV,포스터,0.6107046008110046
합격,한류,0.6149219274520874
합격,13년,0.6035320162773132
합격,공무원,0.6029989123344421
합격,공채,0.5904728174209595
합격,장수,0.5763583183288574
합격,첨단,0.5753234624862671
합격,챔피언십,0.5743852853775024
합격,외도,0.5640514492988586
합격,유양래,0.5599855184555054
합격,우크라이나,0.5550402402877808
기억상실,나천재,0.7574353814125061
기억상실,총몇명 스토리,0.7553566694259644
기억상실,부락토스,0.6657824516296387
기억상실,아동급식카드,0.6514336466789246
기억상실,점호,0.6292946934700012
기억상실,토르4,0.6238716244697571
기억상실,실험쥐,0.6193251609802246
기억상실,아라비안,0.616093635559082
기억상실,치와와,0.6060277223587036
기억상실,욕쟁이,0.6030117869377136
꿀벌,낳,0.6602034568786621
꿀벌,꽃등심,0.6421279311180115
꿀벌,가래,0.6385140419006348
꿀벌,닻,0.6375444531440735
꿀벌,용의자,0.634990930557251
꿀벌,무드등,0.6345181465148926
꿀벌,맨손,0.6327628493309021
꿀벌,들 거,0.6311473846435547
꿀벌,벨벳,0.6281625628471375
꿀벌,불행,0.6279584765434265
기 기,갑자,0.8624586462974548
기 기,매부,0.7000072598457336
기 기,순식,0.6911713480949402
기 기,김도,0.6649798154830933
기 기,돌핀,0.6632581353187561
기 기,루마,0.6605746746063232
기 기,김민지,0.6592153310775757
기 기,450,0.658026933670044
기 기,박미선,0.6511043310165405
기 기,구급차,0.6487560868263245
분기,포트폴리오,0.8173703551292419
분기,금융,0.6441380977630615
분기,성은,0.6190500855445862
분기,욕지도,0.5920016765594482
분기,3대장,0.5912330746650696
분기,파산,0.5878297090530396
분기,해마,0.5848845839500427
분기,토르4,0.580105721950531
분기,40대,0.5723811388015747
분기,덕자,0.5716411471366882
신은경,진천댁,0.8714756965637207
신은경,윤주희,0.8586813807487488
신은경,로건 리,0.6227053999900818
신은경,언팩,0.6135530471801758
신은경,즉문즉설,0.6086210608482361
신은경,법륜스님,0.5985859036445618
신은경,디위,0.5985107421875
신은경,태세,0.5846781730651855
신은경,미슐랭,0.5809423327445984
신은경,피로,0.5732035636901855
대나무숲,모노,0.7120547890663147
대나무숲,1226,0.7100914716720581
대나무숲,RG,0.6952910423278809
대나무숲,용안,0.6780830025672913
대나무숲,1219,0.6763976812362671
대나무숲,유산,0.6724395155906677
대나무숲,Krystal,0.6700573563575745
대나무숲,COMP,0.6683316230773926
대나무숲,MAP OF THE SOUL ON:E,0.667633593082428
대나무숲,병영일기,0.665732741355896
开,5시 53분의 하늘에서 발견한 너와 나,0.7098098993301392
开,내 손을 잡아,0.6938170194625854
开,중간고사,0.6832804679870605
开,90's Love,0.6816719174385071
开,LAC,0.6808071136474609
开,460,0.6770234107971191
开,Epilogue,0.6759929656982422
开,理,0.675987958908081
开,LA DI DA,0.6759753227233887
开,Make A Wish ,0.6758266687393188
잭슨,Jackson,0.9662466645240784
잭슨,CN,0.7446617484092712
잭슨,호불호,0.723231315612793
잭슨,반백,0.6808691024780273
잭슨,오현민,0.6055629253387451
잭슨,스테이씨,0.5992722511291504
잭슨,박보영,0.5919826030731201
잭슨,STAYC,0.5888106226921082
잭슨,VN,0.5876246690750122
잭슨,ASAP,0.5803796648979187
파리,흡혈,0.8888405561447144
파리,클라스,0.6254099607467651
파리,정류장,0.6091260313987732
파리,설탕,0.6044031977653503
파리,어서와,0.60256427526474
파리,165,0.6017314195632935
파리,흙수저,0.5996277332305908
파리,초토화,0.5980107188224792
파리,ω,0.5866026878356934
파리,위엄,0.5818098187446594
랍스터,무기,0.6740562915802002
랍스터,이재영,0.6150109171867371
랍스터,표창,0.6122018098831177
랍스터,보지,0.6049399375915527
랍스터,박범계,0.5987481474876404
랍스터,공채,0.5979248285293579
랍스터,90년대,0.597263514995575
랍스터,김기현,0.5944443941116333
랍스터,이명박,0.5943959951400757
랍스터,급식,0.5943674445152283
남성,턱스크,0.8978955745697021
남성,욕설,0.7558935284614563
남성,궤변,0.724523663520813
남성,스티브 유,0.7130255699157715
남성,어부,0.7052534818649292
남성,덤프트럭,0.6609876155853271
남성,문콕,0.6584670543670654
남성,조선구마사,0.6371514797210693
남성,김흥국,0.6365057229995728
남성,저수지,0.6268082857131958
경이로운 소문,{,0.7811229825019836
경이로운 소문,},0.7566811442375183
경이로운 소문,굿바이,0.6976248025894165
경이로운 소문,스톱모션,0.6884550452232361
경이로운 소문,관종의 삶,0.660822868347168
경이로운 소문,욕지도,0.651935875415802
경이로운 소문,신주,0.6475960612297058
경이로운 소문,호날두,0.6456523537635803
경이로운 소문,아이비클럽,0.6452971696853638
경이로운 소문,CF,0.6413664817810059
999,숨막히는,0.6512094140052795
999,호불호,0.6439762115478516
999,영지,0.6367915272712708
999,발굴,0.6363872289657593
999,화이트데이,0.5917339324951172
999,미노이,0.572422444820404
999,NE,0.5709649324417114
999,웨이,0.5587018728256226
999,성공적,0.557096540927887
999,봉인,0.5567730069160461
Brawl Stars,Brawl,0.9400777220726013
Brawl Stars,Road,0.9294021129608154
Brawl Stars,Brawler,0.912521243095398
Brawl Stars,Power,0.888253390789032
Brawl Stars,days,0.887371838092804
Brawl Stars,Rhythm,0.8364169597625732
Brawl Stars,Feel,0.8345760107040405
Brawl Stars,Bruno Mars,0.8301135301589966
Brawl Stars,Lady Gaga,0.8232581615447998
Brawl Stars,RK,0.8146686553955078
대학,슈린,0.8506336808204651
대학,고비,0.7625963687896729
대학,90년,0.7300211787223816
대학,아역,0.7052426934242249
대학,루시퍼,0.7023938894271851
대학,힙찔이,0.679934561252594
대학,양상국,0.6792418956756592
대학,새내기,0.6782997846603394
대학,하주연,0.6736501455307007
대학,산후조리원,0.6733174324035645
좋은 사람,동심 파괴,0.844519317150116
좋은 사람,위인,0.835858941078186
좋은 사람,노가다,0.6803685426712036
좋은 사람,운빨,0.6665199995040894
좋은 사람,한이재,0.6650056838989258
좋은 사람,그래도,0.6368874907493591
좋은 사람,무야호,0.6366516351699829
좋은 사람,무드등,0.626893937587738
좋은 사람,운동학,0.6100298762321472
좋은 사람,닐,0.6078914999961853
아리스,Dear,0.8257364630699158
아리스,뉴스투데이,0.7235898375511169
아리스,6.10,0.7015581130981445
아리스,3.14,0.6972150206565857
아리스,살어리랏다,0.695277750492096
아리스,Galaxy Unpacked,0.6940127611160278
아리스,BURN,0.690218985080719
아리스,1.5,0.6882399916648865
아리스,뉴스데스크,0.6835435032844543
아리스,NNA,0.6828156113624573
서류상 아빠,놓지마정신줄,0.7933632135391235
서류상 아빠,웹드라마,0.7797941565513611
서류상 아빠,트웬티 트웬티,0.7735388875007629
서류상 아빠,왕자의 게임,0.7668492794036865
서류상 아빠,TTT,0.7640851140022278
서류상 아빠,리플레이 : 다시 시작되는 순간,0.7509321570396423
서류상 아빠,천고마비,0.7433245778083801
서류상 아빠,Jump,0.7386228442192078
서류상 아빠,168,0.732150673866272
서류상 아빠,전자담배,0.7296983599662781
호떡,백반,0.6820412874221802
호떡,따라하기,0.6727796196937561
호떡,골뱅이,0.6516084671020508
호떡,로미,0.642196774482727
호떡,라멘,0.627655029296875
호떡,의류,0.6249533295631409
호떡,음주,0.6178374886512756
호떡,당하다,0.6165984272956848
호떡,패러디,0.6092311143875122
호떡,점보,0.6073846220970154
카피,싱크로율,0.7807742357254028
카피,쓰복만,0.747054934501648
카피,성대모사,0.7231512665748596
카피,스파,0.6670164465904236
카피,Chemistry,0.6669934988021851
카피,장인,0.6612424254417419
카피,소령,0.6427034139633179
카피,믈브,0.6381372809410095
카피,100%,0.6364742517471313
카피,Ever,0.6359016299247742
48,멜로,0.7639936208724976
48,즉문즉설,0.6753655672073364
48,빚투,0.6746624708175659
48,법륜스님,0.6615447998046875
48,58년,0.6550178527832031
48,타깃,0.6468999981880188
48,449,0.6339328289031982
48,꼬꼬무,0.6254675388336182
48,51,0.6224076151847839
48,125,0.6168778538703918
화연,하와 수,0.7751530408859253
화연,김준현,0.7183470129966736
화연,벽뿌,0.7076358199119568
화연,몽고반점,0.677290678024292
화연,랄,0.6611012816429138
화연,유난,0.6500278115272522
화연,MBC 뉴스데스크,0.6443951725959778
화연,톱스타,0.6426311731338501
화연,스탯,0.6406888961791992
화연,106,0.6319619417190552
Ice,ICE,0.8816022872924805
Ice,Frozen,0.8584405779838562
Ice,bath,0.8421663641929626
Ice,water,0.7681031227111816
Ice,DOW,0.7660124897956848
Ice,혹한기,0.7100318670272827
Ice,He is,0.6950252652168274
Ice,Stranger,0.6910143494606018
Ice,Sing,0.6749093532562256
Ice,폭풍우,0.664283037185669
그니까,！,0.6336833834648132
그니까,상훈,0.6038540005683899
그니까,박미선,0.5901346206665039
그니까,나오시,0.5898562669754028
그니까,집회,0.5894879698753357
그니까,Sketch,0.5823485255241394
그니까,원해,0.5815475583076477
그니까,Pink,0.5806179642677307
그니까,고드,0.5805140137672424
그니까,대국,0.5804255604743958
미리보기,퍼플,0.627798855304718
미리보기,태그,0.6164855360984802
미리보기,데스매치,0.6104643940925598
미리보기,언팩,0.6084024906158447
미리보기,흥국생명,0.5956074595451355
미리보기,로건 리,0.5908817052841187
미리보기,에어,0.589333713054657
미리보기,애플워치,0.5870276093482971
미리보기,분동,0.5841991305351257
미리보기,제품,0.5791280269622803
321,411,0.9433304071426392
321,502,0.9352685213088989
321,523,0.9335249662399292
321,224,0.8941962122917175
321,602,0.8916632533073425
321,524,0.8831946849822998
321,403,0.8794853091239929
321,425,0.8660828471183777
321,609,0.8646965622901917
321,530,0.8638244271278381
이은형,홍윤화,0.749701738357544
이은형,395,0.6887640953063965
이은형,K.O,0.6851680278778076
이은형,402,0.6545776724815369
이은형,털털,0.654466986656189
이은형,김동희,0.6467158198356628
이은형,브라,0.6450537443161011
이은형,스포티비,0.6369819641113281
이은형,밍꼬발랄,0.6353554725646973
이은형,질리언,0.6348955631256104
딱지,비빔국수,0.7347651124000549
딱지,미역,0.7083556652069092
딱지,오이,0.6838328242301941
딱지,리만,0.6816589832305908
딱지,보라색,0.6517674922943115
딱지,겉절이,0.6482121348381042
딱지,ㅎㅎ,0.6448783278465271
딱지,감바스,0.6364890336990356
딱지,정제,0.6301964521408081
딱지,ef,0.6298542618751526
닭가슴살,강민,0.8007717728614807
닭가슴살,접시,0.6997580528259277
닭가슴살,사와,0.6923904418945312
닭가슴살,미역,0.6828538179397583
닭가슴살,오이,0.682280957698822
닭가슴살,막국수,0.6802891492843628
닭가슴살,지방,0.6754558682441711
닭가슴살,통장,0.6726377010345459
닭가슴살,아사도,0.6656976938247681
닭가슴살,트램폴린,0.6640350222587585
간첩,모름,0.8378289937973022
간첩,카라멜,0.7632554769515991
간첩,쟈,0.7216407656669617
간첩,원리,0.6376394629478455
간첩,나마,0.6108213663101196
간첩,슬라이더,0.6084491610527039
간첩,히트곡,0.6081868410110474
간첩,페트병,0.5988836288452148
간첩,세상에 나쁜 개는 없다,0.5933939814567566
간첩,에이스,0.5901594161987305
린다G,코요태,0.7621033787727356
린다G,작곡가,0.7347205877304077
린다G,떡상,0.7169603705406189
린다G,이효리,0.7037137746810913
린다G,정혜일,0.6683517098426819
린다G,Lia,0.6647989749908447
린다G,오현민,0.6367621421813965
린다G,싹쓰리,0.6211745142936707
린다G,민초단,0.6199079155921936
린다G,Confession,0.6190358400344849
마무리,영면,0.697561502456665
마무리,환경미화원,0.644867479801178
마무리,정승,0.6332448124885559
마무리,누구인가,0.6159383654594421
마무리,철학,0.6010968685150146
마무리,괴짜,0.5995593070983887
마무리,키친,0.5987004637718201
마무리,휴대전화,0.5986395478248596
마무리,푿,0.5981152057647705
마무리,추정,0.5971609950065613
ENHYPEN,엔하이픈,0.8916115760803223
ENHYPEN,NU'EST,0.8530973196029663
ENHYPEN,D-D-DANCE,0.8273851275444031
ENHYPEN,Happy,0.8271957039833069
ENHYPEN,비투비 포유,0.8241698145866394
ENHYPEN,LA DI DA,0.8233256936073303
ENHYPEN,Show Your Love,0.8213982582092285
ENHYPEN,BTOB 4U,0.8140475749969482
ENHYPEN,Rock,0.8112038373947144
ENHYPEN,Justin Bieber,0.8035747408866882
국회의원,삭,0.7435885071754456
국회의원,하식,0.6800830364227295
국회의원,월급,0.6388468146324158
국회의원,유난,0.6172086596488953
국회의원,여사,0.6012920141220093
국회의원,Love Letter,0.5791385173797607
국회의원,독재,0.5713537335395813
국회의원,위로,0.5672262907028198
국회의원,사랑하는 당신,0.5666234493255615
국회의원,우당탕탕 샌박전대,0.5650634765625
엉덩이,뿔,0.6987749338150024
엉덩이,경찰서,0.6601673364639282
엉덩이,난다,0.6523203253746033
엉덩이,시멘트,0.6438778638839722
엉덩이,앞니,0.63383948802948
엉덩이,미치겠어,0.6247860193252563
엉덩이,성적,0.615665078163147
엉덩이,헬창,0.6145666241645813
엉덩이,무당,0.6140450835227966
엉덩이,용의자,0.6138318181037903
교장,고가,0.7170625925064087
교장,판정,0.7092536091804504
교장,정남규,0.6943756937980652
교장,벨튀,0.6790037155151367
교장,연쇄살인범,0.676237165927887
교장,쾌락,0.6744939684867859
교장,다이아몬드,0.6559644341468811
교장,범이,0.6544772386550903
교장,유기,0.6541524529457092
교장,스크린골프,0.6496039628982544
사자,수컷,0.7313527464866638
사자,김명철,0.6507472395896912
사자,하이에나,0.6389719247817993
사자,유정호,0.6359645128250122
사자,흙수저,0.6322617530822754
사자,보낼 수,0.6281952261924744
사자,키고,0.622175931930542
사자,대감,0.6190744638442993
사자,망신,0.609828531742096
사자,슛,0.6094357371330261
최현석,셰프,0.7721633911132812
최현석,크집사,0.7286648154258728
최현석,헤드,0.7213113307952881
최현석,고든램지,0.7199380397796631
최현석,천상,0.6908982992172241
최현석,운영,0.6839032173156738
최현석,빅3,0.6792594194412231
최현석,이여사,0.6715919375419617
최현석,디터,0.670296311378479
최현석,사단,0.669084906578064
난한,베네수엘라,0.678444504737854
난한,밀수,0.6417858004570007
난한,품에,0.6393988728523254
난한,나라,0.6359248161315918
난한,필드,0.6261754035949707
난한,산유국,0.6227782368659973
난한,아마추어,0.6180400252342224
난한,라스베가스,0.6124617457389832
난한,의해,0.6037531495094299
난한,99.9,0.6001994609832764
MORE,THE BADDEST,0.9292085766792297
MORE,LION,0.883677065372467
MORE,K/DA,0.8790038824081421
MORE,Justin Bieber,0.8697158694267273
MORE,쇼챔피언,0.8612223863601685
MORE,현진,0.8561262488365173
MORE,Bad,0.8552342057228088
MORE,엔하이픈,0.8551703095436096
MORE,Ed Sheeran,0.8539811372756958
MORE,MIL,0.8522722721099854
모모랜드,Not Shy ,0.7255243062973022
모모랜드,Rock,0.7172159552574158
모모랜드,GFRIEND,0.7111258506774902
모모랜드,INT,0.7040843963623047
모모랜드,American,0.7002490758895874
모모랜드,J.Fla,0.7002465128898621
모모랜드,WANNABE,0.6984756588935852
모모랜드,NU'EST,0.6933333277702332
모모랜드,PE,0.6922301650047302
모모랜드,Ed Sheeran,0.6916593909263611
미디,작곡,0.6783458590507507
미디,가창력,0.6691777110099792
미디,90's Love,0.6381053328514099
미디,MMA,0.6355896592140198
미디,Siren,0.6285665035247803
미디,Sketch,0.6224626302719116
미디,Make A Wish ,0.620669424533844
미디,LA DI DA,0.6202101707458496
미디,조명섭,0.6196141242980957
미디,B-side,0.6172892451286316
5G,사야,0.673044741153717
5G,춘호,0.6270837783813477
5G,프레스,0.6234692931175232
